"AR","AT","BE","CH","CL","DE","DK","ES","FI","FR","UK","HU","ID","IE","IN","IT","JP","KR","MX","MY","NL","NO","PT","SE","TH","US","date"
"-0.3","-7.8","5.4","11","5","-9.7","-5.5","-24.1","10.6","4.9","-16.8","-7.2","12.1","-8.3","0.4","-1.7","1.2","3.7","4.6","3.6","7.5","4","-1.4","10.2","11.3","-16.3",2013-04-01
"0.2","-8.1","-1.2","9.4","5.3","-9","-7.9","-27.1","9.1","4.3","-19.2","-10.4","13.5","-15.5","-0.9","-2.8","1.5","2.6","5.5","3.9","5.9","0.6","-6.9","6.3","11.2","-15.7",2013-07-01
"1.2","-4.2","-4","10.3","8.2","-8.7","-14.8","-29.8","8","2.7","-21.6","-14.3","14","-14.9","-1.9","-4.1","2","1","6.3","5.8","3.2","-2.2","-12","4","14.6","-15.1",2013-10-01
"1.1","-5.9","-10.7","10","9.2","-9","-15.7","-33.5","5.9","3.1","-24.4","-15.1","12.3","-21.3","-3.8","-5","1.4","0.6","6","4.7","1.2","-2.7","-17.2","7.3","14.6","-14.9",2014-01-01
"-0.2","-5.7","-9.2","10.9","9","-8.2","-18.8","-34.6","5.1","4.1","-26.1","-15.5","13","-21.9","-6.5","-5.6","0.3","0.2","5.9","4.5","1.2","-3","-21.3","3.8","15.1","-14.6",2014-04-01
"-0.6","-6","-8.1","10.5","12.2","-8.9","-15.2","-36.9","4.4","4.4","-26.6","-17","12.9","-25.6","-7.1","-6.5","1.1","1.6","5.8","4.2","0","-2.3","-23.8","-0.6","15.1","-14.9",2014-07-01
"-0.8","-9.5","-5.9","9.8","14.5","-12.5","-17.1","-41.4","9.6","4.2","-27.1","-17.8","13","-19.8","-7","-8.3","2.2","1.7","6.3","7.7","4.3","-0.2","-25.9","-1","16.8","-14.3",2014-10-01
"-0.7","-7.5","1.8","9.4","14.6","-11.1","-17.7","-41.5","12.7","5.7","-25","-22.6","12.1","73.3","-8.7","-8.6","1.3","1","6.2","8.5","7.7","4.4","-28.8","0.2","15.9","-14.6",2015-01-01
"-0.1","-9.2","-8.6","7.2","13.8","-10.6","-21.2","-45","14.4","5","-28.3","-21.9","12.4","32.4","-11.1","-9.7","-0.7","0.3","6.5","9.5","4","7.1","-31.8","-2.6","16.6","-13.4",2015-04-01
"0.1","-9.3","-3.6","7.1","21.3","-10","-19.7","-47.7","15.3","4.4","-27.1","-25.4","12.3","-0.6","-10.6","-10.9","-0.7","0.8","7.7","10.3","-0.1","10.2","-34.2","-5","17","-13",2015-07-01
"2","-9.4","-8.3","9.7","19.4","-10.2","-21.1","-49.8","9.9","5.4","-26.2","-25.9","12.1","-16.7","-10.9","-13.3","0.1","0.3","7.7","9.5","-3.8","13.4","-36.2","-2.6","17.5","-12.5",2015-10-01
"1.9","-9.5","6.1","14.2","14.9","-9.1","-21.9","-52.1","5.3","6.6","-24.9","-26.3","10.6","-19.6","-13.8","-14.8","0.3","-0.5","8.1","7.5","-6.3","13","-39.4","-8.3","18.4","-11.6",2016-01-01
"1.5","-9.7","9","11.9","12.6","-8.6","-21.4","-50.7","2.5","7.5","-21.3","-25","10.5","-22.2","-14.2","-14.6","1.1","-0.6","8.6","6.8","-8","14.5","-40.9","-8.6","17","-10.5",2016-04-01
"1.7","-8.5","6.7","11.3","11.2","-7.8","-20.1","-52","-0.8","7.3","-18.6","-28.7","9.7","-41.5","-18.2","-15.3","2.6","-1.1","8.7","7.2","-2.9","14.7","-42.3","-7.3","14.4","-9.1",2016-07-01
"2","-8.6","4.9","11.5","10.8","-7.9","-24.5","-52.2","-4","7.2","-19.8","-27.8","10","-42.3","-16.2","-17","4.4","-1.2","8.5","8.3","-8","12.8","-44.4","-7.2","12.3","-9.3",2016-10-01
"1.8","-7.7","-1.6","11.4","9.1","-6.3","-27.1","-51.4","-3","6.9","-18.6","-28.6","8.4","-45.7","-20.3","-16.9","5.2","-2.2","6.2","6.2","-8.4","7.3","-43.9","-3.8","9.5","-8.8",2017-01-01
"2.8","-8.6","-6","13.6","7.4","-6.2","-29.7","-51.3","-2","5.9","-18.3","-28.8","8.2","-58.8","-19.3","-17.6","4.8","-1.4","5.2","5.1","-12.5","3.9","-44.8","-5.5","9.2","-7.9",2017-04-01
"4.1","-8.6","-11.3","12.6","4","-5.9","-30.4","-52.5","-0.5","4.5","-16.5","-28.6","7.2","-66.5","-20.6","-18.9","5.1","-2.1","5.4","3","-14.4","-1","-45.6","-7.5","7.2","-7.6",2017-07-01
"6.3","-8.6","-11.4","14.9","1.2","-5.6","-31.1","-53.8","-0.1","3.7","-15.2","-29.5","7.3","-75.5","-18.4","-18.4","5.8","-2.9","6.3","3.4","-20.2","-4.5","-45.9","-6.8","7.3","-6.6",2017-10-01
"6.7","-7.6","-14.5","17.5","-0.7","-4.3","-30.5","-53.2","-1.2","3.5","-16.5","-29.3","6.4","-83.5","-20","-18.9","5.4","-2.4","4.8","4.3","-20.3","-7","-47.1","-1.8","6","-7.2",2018-01-01
"9.7","-8","-14.6","9.2","0.2","-2.9","-28.8","-50.8","-1","3.6","-16.4","-25.6","7","-80.8","-19.2","-18.3","6.2","-1.6","5.3","6.9","-24.1","-10.5","-48.3","-2.9","6.3","-6.3",2018-04-01
"13.6","-7.6","-18.3","4.9","1.5","-1.5","-28.6","-50.3","-1.8","3.4","-17.6","-26.2","7.1","-81.3","-18.6","-18.2","7.7","-0.2","3.9","6","-26.5","-15.1","-47.6","-3.1","6","-6.6",2018-07-01
"9","-7.6","-18.6","2.5","4.5","-1.8","-28.2","-51.3","-3","2.6","-17.5","-26.5","6.9","-71.9","-16.8","-18.1","9.7","0.4","3.8","5.9","-29.1","-18.2","-47.7","-5.2","7.2","-6.4",2018-10-01
"8.8","-6.4","-19.3","3.8","3.8","-0.6","-24","-48.7","-4.3","5.2","-18.9","-25.7","6.1","-72.2","-13.2","-18.4","10.4","1","3.5","5.4","-31.1","-17.9","-46.9","-1.4","6.4","-6.4",2019-01-01
"6","-5.4","-18.9","6.1","6","0.6","-21.1","-47.7","-6.4","5.5","-16.9","-23.6","5.9","-75.8","-15.6","-17.8","10.9","2.9","3.4","4.6","-33.5","-13","-45.9","-0.9","5.8","-5.9",2019-04-01
"9.2","-7.1","-16.7","7.6","10.3","0.8","-17.7","-46.3","-7","6.1","-14.6","-23","5.6","-77.7","-15.4","-17.1","11.9","4.7","2.9","3.8","-35.3","-8.1","-45","-1.4","5.2","-5.5",2019-07-01
"6.8","-7.1","-17.2","14.8","11.6","0.9","-15.7","-46.2","-8.9","5.1","-15.8","-21.8","5.3","-93.3","-14.5","-16.9","13.5","6","1.6","4.7","-38.9","-5.3","-45.1","-2.1","6.1","-5.6",2019-10-01
"5.6","-4.5","-18.2","12.3","17","2.2","-17.7","-43.4","-8.4","7.1","-13.5","-16.8","6.6","-81.9","-12.4","-14.8","14.6","8.8","5.3","4.3","-35.6","1.5","-42.3","0.4","8.9","-2.3",2020-01-01
"7","0.2","-9.9","17","22.9","7.3","-13.5","-29.5","-4.5","20.5","-4.7","-15.1","5.2","-80","-8","-8.6","25.1","13","6","11.2","-29.7","9.3","-31.5","4","15.1","3.8",2020-04-01
"7","1.8","-10.2","18.5","20","9","-19","-25.2","-3.6","22.7","-3.1","-11.5","6","-94.8","-6.7","-5.8","27.1","16.1","5.1","13.4","-28.5","11.3","-27.3","5.3","19","5.2",2020-07-01
"7.3","2.8","-10.1","17.4","10.2","10","-17.9","-19.9","-1.7","24.3","-1","-10.5","4.9","-98.4","-5.7","-3.9","28.1","17.6","2.8","15.1","-32.8","11.2","-23.9","6","23.4","6.7",2020-10-01
"5.8","6.1","-9.5","26","6.6","11.4","-17.8","-17.2","-1.7","21.4","-1.3","-5.2","4.9","-97.9","-3.9","-3.4","27.7","18.3","2.4","14.9","-28.6","7.1","-20.2","14","24.7","7.2",2021-01-01
"3","1.1","-18","22","-2.4","8.8","-22.6","-19.2","-5.6","13.1","-5.8","-7","3.6","-102.3","-10.1","-7.3","25.4","18.4","-0.3","7.5","-30.5","-3.1","-23.1","7.3","21.1","2.5",2021-04-01
"1.1","0.4","-21.5","18","-3.7","7.8","-23.2","-21.1","-7.6","10.2","-7.5","-4.7","2.3","-103.7","-12.3","-8.5","24.4","18.9","-0.9","7.5","-32.4","-15.7","-22.4","5","21.9","0.6",2021-07-01
